ID,index,GEE_ID,LANDSAT_PRODUCT_ID,SPACECRAFT_ID,SENSOR_ID,Date,Time,WRS_TYPE,WRS_PATH,WRS_ROW,CloudCover,SunAzimuth,SunElevation,SunZenith,RemainAfterPreprocess,Period,CountValidPixel,Percentile
109,LT05_122044_19900506,LANDSAT/LT05/C02/T1_L2/LT05_122044_19900506,LT05_L2SP_122044_19900506_20200915_02_T1,LANDSAT_5,TM,6/5/1990,02:12:16.7040630Z,2,122,44,15,96.33,58.71,31.29,No,,,
110,LT05_122045_19900623,LANDSAT/LT05/C02/T1_L2/LT05_122045_19900623,LT05_L2SP_122045_19900623_20200915_02_T1,LANDSAT_5,TM,23/6/1990,02:12:40.6440060Z,2,122,45,32,80.18,58.47,31.53,No,,,
111,LT05_122044_19901013,LANDSAT/LT05/C02/T1_L2/LT05_122044_19901013,LT05_L2SP_122044_19901013_20200915_02_T1,LANDSAT_5,TM,13/10/1990,02:11:43.0520190Z,2,122,44,3,132.64,47.38,42.62,Yes,1990,635355,17
112,LT05_122045_19901013,LANDSAT/LT05/C02/T1_L2/LT05_122045_19901013,LT05_L2SP_122045_19901013_20200915_02_T1,LANDSAT_5,TM,13/10/1990,02:12:07.2140690Z,2,122,45,48,131.19,48.19,41.81,No,,,
113,LT05_121044_19901022,LANDSAT/LT05/C02/T1_L2/LT05_121044_19901022,LT05_L2SP_121044_19901022_20200915_02_T1,LANDSAT_5,TM,22/10/1990,02:05:28.6580940Z,2,121,44,8,136.26,45.21,44.79,Yes,1990,214499,0
114,LT05_121044_19901123,LANDSAT/LT05/C02/T1_L2/LT05_121044_19901123,LT05_L2SP_121044_19901123_20200915_02_T1,LANDSAT_5,TM,23/11/1990,02:05:19.0850880Z,2,121,44,0,143.43,37.53,52.47,Yes,1990,1238900,100
115,LT05_121045_19901123,LANDSAT/LT05/C02/T1_L2/LT05_121045_19901123,LT05_L2SP_121045_19901123_20200915_02_T1,LANDSAT_5,TM,23/11/1990,02:05:43.1060810Z,2,121,45,56,142.51,38.55,51.45,No,,,
116,LT04_122044_19901224,LANDSAT/LT04/C02/T1_L2/LT04_122044_19901224,LT04_L2SP_122044_19901224_20200915_02_T1,LANDSAT_4,TM,24/12/1990,02:17:02.4290880Z,2,122,44,10,144.02,33.99,56.01,Yes,1990,965603,56
117,LT04_122045_19901224,LANDSAT/LT04/C02/T1_L2/LT04_122045_19901224,LT04_L2SP_122045_19901224_20200915_02_T1,LANDSAT_4,TM,24/12/1990,02:17:26.4000500Z,2,122,45,18,143.22,35.02,54.98,No,,,
118,LT05_121044_19901225,LANDSAT/LT05/C02/T1_L2/LT05_121044_19901225,LT05_L2SP_121044_19901225_20200915_02_T1,LANDSAT_5,TM,25/12/1990,02:05:34.3250690Z,2,121,44,28,142.77,33.24,56.76,Yes,1990,935156,38
119,LT05_121045_19901225,LANDSAT/LT05/C02/T1_L2/LT05_121045_19901225,LT05_L2SP_121045_19901225_20200915_02_T1,LANDSAT_5,TM,25/12/1990,02:05:58.3480880Z,2,121,45,39,141.97,34.25,55.75,No,,,
120,LT05_122044_19910202,LANDSAT/LT05/C02/T1_L2/LT05_122044_19910202,LT05_L2SP_122044_19910202_20200915_02_T1,LANDSAT_5,TM,2/2/1991,02:12:40.4160060Z,2,122,44,18,134.92,36.20,53.80,No,,,
121,LT05_122045_19910423,LANDSAT/LT05/C02/T1_L2/LT05_122045_19910423,LT05_L2SP_122045_19910423_20200915_02_T1,LANDSAT_5,TM,23/4/1991,02:14:32.2320130Z,2,122,45,50,101.22,57.36,32.64,Yes,1990,436807,11
122,LT05_121044_19910603,LANDSAT/LT05/C02/T1_L2/LT05_121044_19910603,LT05_L2SP_121044_19910603_20200915_02_T1,LANDSAT_5,TM,3/6/1991,02:08:40.5810810Z,2,121,44,14,85.30,60.27,29.73,Yes,1990,299831,13
123,LT05_121045_19910822,LANDSAT/LT05/C02/T1_L2/LT05_121045_19910822,LT05_L2SP_121045_19910822_20200915_02_T1,LANDSAT_5,TM,22/8/1991,02:09:55.2660630Z,2,121,45,6,101.29,56.53,33.47,Yes,1990,822612,21
124,LT05_122044_19910914,LANDSAT/LT05/C02/T1_L2/LT05_122044_19910914,LT05_L2SP_122044_19910914_20200915_02_T1,LANDSAT_5,TM,14/9/1991,02:15:59.9870060Z,2,122,44,10,117.89,53.89,36.11,Yes,1990,933218,33
125,LT05_122045_19910914,LANDSAT/LT05/C02/T1_L2/LT05_122045_19910914,LT05_L2SP_122045_19910914_20200915_02_T1,LANDSAT_5,TM,14/9/1991,02:16:24.0280380Z,2,122,45,2,115.88,54.34,35.66,No,,,
126,LT05_121045_19910923,LANDSAT/LT05/C02/T1_L2/LT05_121045_19910923,LT05_L2SP_121045_19910923_20200915_02_T1,LANDSAT_5,TM,23/9/1991,02:10:17.3940690Z,2,121,45,33,121.47,52.99,37.01,Yes,1990,1105460,92
127,LT05_121044_19911009,LANDSAT/LT05/C02/T1_L2/LT05_121044_19911009,LT05_L2SP_121044_19911009_20200915_02_T1,LANDSAT_5,TM,9/10/1991,02:09:59.4730500Z,2,121,44,0,131.89,49.13,40.87,Yes,1990,1108142,96
128,LT05_121045_19911009,LANDSAT/LT05/C02/T1_L2/LT05_121045_19911009,LT05_L2SP_121045_19911009_20200915_02_T1,LANDSAT_5,TM,9/10/1991,02:10:23.3720940Z,2,121,45,16,130.35,49.90,40.10,No,,,
129,LT05_121044_19911025,LANDSAT/LT05/C02/T1_L2/LT05_121044_19911025,LT05_L2SP_121044_19911025_20200915_02_T1,LANDSAT_5,TM,25/10/1991,02:10:02.7300190Z,2,121,44,11,138.48,45.25,44.75,No,,,
130,LT05_122045_19911101,LANDSAT/LT05/C02/T1_L2/LT05_122045_19911101,LT05_L2SP_122045_19911101_20200915_02_T1,LANDSAT_5,TM,1/11/1991,02:16:38.0680750Z,2,122,45,11,139.49,44.45,45.55,Yes,1990,402812,0
131,LT05_122044_19911117,LANDSAT/LT05/C02/T1_L2/LT05_122044_19911117,LT05_L2SP_122044_19911117_20200915_02_T1,LANDSAT_5,TM,17/11/1991,02:16:19.3960810Z,2,122,44,4,143.96,39.59,50.41,Yes,1990,1032347,89
132,LT05_122045_19911117,LANDSAT/LT05/C02/T1_L2/LT05_122045_19911117,LT05_L2SP_122045_19911117_20200915_02_T1,LANDSAT_5,TM,17/11/1991,02:16:43.4420880Z,2,122,45,4,142.99,40.62,49.38,No,,,
133,LT05_122044_19911219,LANDSAT/LT05/C02/T1_L2/LT05_122044_19911219,LT05_L2SP_122044_19911219_20200914_02_T1,LANDSAT_5,TM,19/12/1991,02:16:27.0660810Z,2,122,44,19,144.45,34.27,55.73,Yes,1990,944911,39
134,LT05_122045_19911219,LANDSAT/LT05/C02/T1_L2/LT05_122045_19911219,LT05_L2SP_122045_19911219_20200914_02_T1,LANDSAT_5,TM,19/12/1991,02:16:51.1140560Z,2,122,45,11,143.64,35.32,54.68,No,,,
135,LT05_121045_19920113,LANDSAT/LT05/C02/T1_L2/LT05_121045_19920113,LT05_L2SP_121045_19920113_20200914_02_T1,LANDSAT_5,TM,13/1/1992,02:10:35.6780690Z,2,121,45,18,139.71,35.03,54.97,Yes,1990,943893,42
136,LT05_122044_19920120,LANDSAT/LT05/C02/T1_L2/LT05_122044_19920120,LT05_L2SP_122044_19920120_20200914_02_T1,LANDSAT_5,TM,20/1/1992,02:16:22.6890810Z,2,122,44,2,139.02,34.72,55.28,Yes,1990,1024820,78
137,LT05_122045_19920120,LANDSAT/LT05/C02/T1_L2/LT05_122045_19920120,LT05_L2SP_122045_19920120_20200914_02_T1,LANDSAT_5,TM,20/1/1992,02:16:46.7390690Z,2,122,45,2,138.13,35.66,54.34,No,,,
138,LT05_121044_19920129,LANDSAT/LT05/C02/T1_L2/LT05_121044_19920129,LT05_L2SP_121044_19920129_20200914_02_T1,LANDSAT_5,TM,29/1/1992,02:10:16.0810060Z,2,121,44,8,136.82,36.00,54.00,Yes,1990,275084,8
139,LT05_122044_19920221,LANDSAT/LT05/C02/T1_L2/LT05_122044_19920221,LT05_L2SP_122044_19920221_20200914_02_T1,LANDSAT_5,TM,21/2/1992,02:16:15.5560940Z,2,122,44,13,130.19,41.14,48.86,No,,,
140,LT05_122045_19920409,LANDSAT/LT05/C02/T1_L2/LT05_122045_19920409,LT05_L2SP_122045_19920409_20200914_02_T1,LANDSAT_5,TM,9/4/1992,02:16:29.7160810Z,2,122,45,17,108.69,55.11,34.89,No,,,
141,LT05_121045_19920418,LANDSAT/LT05/C02/T1_L2/LT05_121045_19920418,LT05_L2SP_121045_19920418_20200914_02_T1,LANDSAT_5,TM,18/4/1992,02:10:17.3710500Z,2,121,45,28,103.85,56.99,33.01,No,,,
142,LT05_121045_19920504,LANDSAT/LT05/C02/T1_L2/LT05_121045_19920504,LT05_L2SP_121045_19920504_20200914_02_T1,LANDSAT_5,TM,4/5/1992,02:10:07.5090940Z,2,121,45,7,95.06,59.26,30.74,No,,,
143,LT05_121045_19920621,LANDSAT/LT05/C02/T1_L2/LT05_121045_19920621,LT05_L2SP_121045_19920621_20200914_02_T1,LANDSAT_5,TM,21/6/1992,02:09:36.8560250Z,2,121,45,4,80.27,59.23,30.77,No,,,
144,LT05_121044_19920723,LANDSAT/LT05/C02/T1_L2/LT05_121044_19920723,LT05_L2SP_121044_19920723_20200914_02_T1,LANDSAT_5,TM,23/7/1992,02:08:49.8490630Z,2,121,44,7,88.84,57.97,32.03,No,,,
145,LT05_122044_19920730,LANDSAT/LT05/C02/T1_L2/LT05_122044_19920730,LT05_L2SP_122044_19920730_20200914_02_T1,LANDSAT_5,TM,30/7/1992,02:14:55.9800190Z,2,122,44,9,91.70,57.60,32.40,Yes,1990,864726,22
146,LT05_122045_19920730,LANDSAT/LT05/C02/T1_L2/LT05_122045_19920730,LT05_L2SP_122045_19920730_20200914_02_T1,LANDSAT_5,TM,30/7/1992,02:15:19.9010060Z,2,122,45,3,89.34,57.39,32.61,No,,,
147,LT05_121045_19920824,LANDSAT/LT05/C02/T1_L2/LT05_121045_19920824,LT05_L2SP_121045_19920824_20200914_02_T1,LANDSAT_5,TM,24/8/1992,02:08:45.5520060Z,2,121,45,20,102.76,56.06,33.94,No,,,
148,LT05_121044_19920925,LANDSAT/LT05/C02/T1_L2/LT05_121044_19920925,LT05_L2SP_121044_19920925_20200914_02_T1,LANDSAT_5,TM,25/9/1992,02:07:49.9050940Z,2,121,44,8,124.37,51.51,38.49,Yes,1990,836254,25
149,LT05_121045_19920925,LANDSAT/LT05/C02/T1_L2/LT05_121045_19920925,LT05_L2SP_121045_19920925_20200914_02_T1,LANDSAT_5,TM,25/9/1992,02:08:13.9760810Z,2,121,45,7,122.58,52.12,37.88,No,,,
150,LT05_121044_19921011,LANDSAT/LT05/C02/T1_L2/LT05_121044_19921011,LT05_L2SP_121044_19921011_20200914_02_T1,LANDSAT_5,TM,11/10/1992,02:07:27.1770380Z,2,121,44,4,132.51,48.08,41.92,Yes,1990,1053885,71
151,LT05_121045_19921011,LANDSAT/LT05/C02/T1_L2/LT05_121045_19921011,LT05_L2SP_121045_19921011_20200914_02_T1,LANDSAT_5,TM,11/10/1992,02:07:51.2490500Z,2,121,45,5,131.03,48.88,41.12,No,,,
152,LT05_122045_19921103,LANDSAT/LT05/C02/T1_L2/LT05_122045_19921103,LT05_L2SP_122045_19921103_20200914_02_T1,LANDSAT_5,TM,3/11/1992,02:13:46.9120560Z,2,122,45,2,139.49,43.31,46.69,Yes,1990,431355,6
153,LT05_121044_19921112,LANDSAT/LT05/C02/T1_L2/LT05_121044_19921112,LT05_L2SP_121044_19921112_20200914_02_T1,LANDSAT_5,TM,12/11/1992,02:06:59.0870940Z,2,121,44,5,142.49,40.14,49.86,Yes,1990,1069461,79
154,LT05_121045_19921112,LANDSAT/LT05/C02/T1_L2/LT05_121045_19921112,LT05_L2SP_121045_19921112_20200914_02_T1,LANDSAT_5,TM,12/11/1992,02:07:23.1620500Z,2,121,45,19,141.48,41.14,48.86,No,,,
155,LT05_121044_19921128,LANDSAT/LT05/C02/T1_L2/LT05_121044_19921128,LT05_L2SP_121044_19921128_20200914_02_T1,LANDSAT_5,TM,28/11/1992,02:07:01.6260560Z,2,121,44,0,144.26,36.71,53.29,Yes,1990,1084183,83
156,LT05_121045_19921128,LANDSAT/LT05/C02/T1_L2/LT05_121045_19921128,LT05_L2SP_121045_19921128_20200914_02_T1,LANDSAT_5,TM,28/11/1992,02:07:25.5580190Z,2,121,45,4,143.38,37.74,52.26,No,,,
157,LT05_122044_19921205,LANDSAT/LT05/C02/T1_L2/LT05_122044_19921205,LT05_L2SP_122044_19921205_20200914_02_T1,LANDSAT_5,TM,5/12/1992,02:13:19.3570380Z,2,122,44,0,144.42,35.50,54.50,Yes,1990,999829,67
158,LT05_122045_19921205,LANDSAT/LT05/C02/T1_L2/LT05_122045_19921205,LT05_L2SP_122045_19921205_20200914_02_T1,LANDSAT_5,TM,5/12/1992,02:13:43.4330440Z,2,122,45,24,143.58,36.54,53.46,No,,,
159,LT05_121044_19930131,LANDSAT/LT05/C02/T1_L2/LT05_121044_19930131,LT05_L2SP_121044_19930131_20200914_02_T1,LANDSAT_5,TM,31/1/1993,02:07:44.6850630Z,2,121,44,0,135.57,36.11,53.89,Yes,1995,1016837,90
160,LT05_121045_19930131,LANDSAT/LT05/C02/T1_L2/LT05_121045_19930131,LT05_L2SP_121045_19930131_20200914_02_T1,LANDSAT_5,TM,31/1/1993,02:08:08.6210310Z,2,121,45,0,134.60,36.97,53.03,No,,,
161,LT05_122045_19930207,LANDSAT/LT05/C02/T1_L2/LT05_122045_19930207,LT05_L2SP_122045_19930207_20200914_02_T1,LANDSAT_5,TM,7/2/1993,02:14:24.4460250Z,2,122,45,37,132.63,38.35,51.65,Yes,1995,467637,5
162,LT05_121045_19930216,LANDSAT/LT05/C02/T1_L2/LT05_121045_19930216,LT05_L2SP_121045_19930216_20200914_02_T1,LANDSAT_5,TM,16/2/1993,02:08:17.2560190Z,2,121,45,23,129.89,40.43,49.57,Yes,1995,867583,55
163,LT05_122045_19930412,LANDSAT/LT05/C02/T1_L2/LT05_122045_19930412,LT05_L2SP_122045_19930412_20200913_02_T1,LANDSAT_5,TM,12/4/1993,02:14:49.2160440Z,2,122,45,24,106.94,55.41,34.59,No,,,
164,LT05_121045_19930827,LANDSAT/LT05/C02/T1_L2/LT05_121045_19930827,LT05_L2SP_121045_19930827_20200913_02_T1,LANDSAT_5,TM,27/8/1993,02:08:42.3870810Z,2,121,45,3,104.48,55.90,34.10,No,,,
165,LT05_122044_19930903,LANDSAT/LT05/C02/T1_L2/LT05_122044_19930903,LT05_L2SP_122044_19930903_20200913_02_T1,LANDSAT_5,TM,3/9/1993,02:14:28.8170690Z,2,122,44,0,111.04,55.00,35.00,Yes,1995,1150518,64
166,LT05_122045_19930903,LANDSAT/LT05/C02/T1_L2/LT05_122045_19930903,LT05_L2SP_122045_19930903_20200913_02_T1,LANDSAT_5,TM,3/9/1993,02:14:52.7720380Z,2,122,45,1,108.89,55.28,34.72,No,,,
167,LT05_122044_19931005,LANDSAT/LT05/C02/T1_L2/LT05_122044_19931005,LT05_L2SP_122044_19931005_20200913_02_T1,LANDSAT_5,TM,5/10/1993,02:14:22.3890130Z,2,122,44,14,129.74,49.63,40.37,Yes,1995,951082,27
168,LT05_121044_19931115,LANDSAT/LT05/C02/T1_L2/LT05_121044_19931115,LT05_L2SP_121044_19931115_20200913_02_T1,LANDSAT_5,TM,15/11/1993,02:07:53.1640440Z,2,121,44,11,143.23,39.67,50.33,Yes,1995,738274,20
169,LT05_121045_19931115,LANDSAT/LT05/C02/T1_L2/LT05_121045_19931115,LT05_L2SP_121045_19931115_20200913_02_T1,LANDSAT_5,TM,15/11/1993,02:08:17.2690500Z,2,121,45,25,142.24,40.69,49.31,No,,,
170,LT05_122044_19931122,LANDSAT/LT05/C02/T1_L2/LT05_122044_19931122,LT05_L2SP_122044_19931122_20200913_02_T1,LANDSAT_5,TM,22/11/1993,02:14:01.9070750Z,2,122,44,4,144.07,38.10,51.90,Yes,1995,1138174,59
171,LT05_122045_19931122,LANDSAT/LT05/C02/T1_L2/LT05_122045_19931122,LT05_L2SP_122045_19931122_20200913_02_T1,LANDSAT_5,TM,22/11/1993,02:14:26.0130000Z,2,122,45,56,143.14,39.14,50.86,No,,,
172,LT05_122044_19931208,LANDSAT/LT05/C02/T1_L2/LT05_122044_19931208,LT05_L2SP_122044_19931208_20200913_02_T1,LANDSAT_5,TM,8/12/1993,02:13:58.5890630Z,2,122,44,18,144.55,35.19,54.81,No,,,
173,LT05_121045_19931217,LANDSAT/LT05/C02/T1_L2/LT05_121045_19931217,LT05_L2SP_121045_19931217_20200913_02_T1,LANDSAT_5,TM,17/12/1993,02:08:07.1060690Z,2,121,45,86,143.23,35.12,54.88,Yes,1995,763663,40
174,LT05_122044_19931224,LANDSAT/LT05/C02/T1_L2/LT05_122044_19931224,LT05_L2SP_122044_19931224_20200913_02_T1,LANDSAT_5,TM,24/12/1993,02:13:49.4130940Z,2,122,44,0,143.30,33.55,56.45,Yes,1995,1087267,45
175,LT05_122045_19931224,LANDSAT/LT05/C02/T1_L2/LT05_122045_19931224,LT05_L2SP_122045_19931224_20200913_02_T1,LANDSAT_5,TM,24/12/1993,02:14:13.5210130Z,2,122,45,0,142.49,34.57,55.43,No,,,
176,LT05_122044_19940109,LANDSAT/LT05/C02/T1_L2/LT05_122044_19940109,LT05_L2SP_122044_19940109_20200913_02_T1,LANDSAT_5,TM,9/1/1994,02:13:36.1300560Z,2,122,44,0,140.69,33.47,56.53,Yes,1995,1119469,50
177,LT05_122045_19940109,LANDSAT/LT05/C02/T1_L2/LT05_122045_19940109,LT05_L2SP_122045_19940109_20200913_02_T1,LANDSAT_5,TM,9/1/1994,02:14:00.2400690Z,2,122,45,4,139.85,34.45,55.55,No,,,
178,LT05_122044_19940125,LANDSAT/LT05/C02/T1_L2/LT05_122044_19940125,LT05_L2SP_122044_19940125_20200913_02_T1,LANDSAT_5,TM,25/1/1994,02:13:22.4930810Z,2,122,44,0,137.08,35.01,54.99,Yes,1995,1137540,55
179,LT05_122045_19940125,LANDSAT/LT05/C02/T1_L2/LT05_122045_19940125,LT05_L2SP_122045_19940125_20200913_02_T1,LANDSAT_5,TM,25/1/1994,02:13:46.6060440Z,2,122,45,6,136.16,35.91,54.09,No,,,
180,LT05_121044_19941001,LANDSAT/LT05/C02/T1_L2/LT05_121044_19941001,LT05_L2SP_121044_19941001_20200913_02_T1,LANDSAT_5,TM,1/10/1994,02:02:02.4220250Z,2,121,44,0,125.89,49.36,40.64,Yes,1995,1076636,100
181,LT05_121045_19941001,LANDSAT/LT05/C02/T1_L2/LT05_121045_19941001,LT05_L2SP_121045_19941001_20200912_02_T1,LANDSAT_5,TM,1/10/1994,02:02:26.4100250Z,2,121,45,8,124.25,50.01,39.99,No,,,
182,LT05_121044_19941017,LANDSAT/LT05/C02/T1_L2/LT05_121044_19941017,LT05_L2SP_121044_19941017_20200913_02_T1,LANDSAT_5,TM,17/10/1994,02:01:32.7030310Z,2,121,44,2,133.31,45.79,44.21,Yes,1995,976858,70
183,LT05_121045_19941017,LANDSAT/LT05/C02/T1_L2/LT05_121045_19941017,LT05_L2SP_121045_19941017_20200912_02_T1,LANDSAT_5,TM,17/10/1994,02:01:56.6920630Z,2,121,45,9,131.95,46.60,43.40,No,,,
184,LT05_122044_19941024,LANDSAT/LT05/C02/T1_L2/LT05_122044_19941024,LT05_L2SP_122044_19941024_20200912_02_T1,LANDSAT_5,TM,24/10/1994,02:07:29.2360500Z,2,122,44,0,135.93,44.07,45.93,Yes,1995,1070594,41
185,LT05_122045_19941024,LANDSAT/LT05/C02/T1_L2/LT05_122045_19941024,LT05_L2SP_122045_19941024_20200913_02_T1,LANDSAT_5,TM,24/10/1994,02:07:53.3700880Z,2,122,45,5,134.68,44.95,45.05,No,,,
186,LT05_121044_19941102,LANDSAT/LT05/C02/T1_L2/LT05_121044_19941102,LT05_L2SP_121044_19941102_20200913_02_T1,LANDSAT_5,TM,2/11/1994,02:00:58.8870940Z,2,121,44,0,138.66,41.83,48.17,Yes,1995,1008786,85
187,LT05_121045_19941102,LANDSAT/LT05/C02/T1_L2/LT05_121045_19941102,LT05_L2SP_121045_19941102_20200913_02_T1,LANDSAT_5,TM,2/11/1994,02:01:22.8780630Z,2,121,45,6,137.54,42.76,47.24,No,,,
188,LT05_122044_19941109,LANDSAT/LT05/C02/T1_L2/LT05_122044_19941109,LT05_L2SP_122044_19941109_20200913_02_T1,LANDSAT_5,TM,9/11/1994,02:06:55.4180380Z,2,122,44,2,140.30,40.10,49.90,Yes,1995,1060993,36
189,LT05_122045_19941109,LANDSAT/LT05/C02/T1_L2/LT05_122045_19941109,LT05_L2SP_122045_19941109_20200912_02_T1,LANDSAT_5,TM,9/11/1994,02:07:19.5540000Z,2,122,45,5,139.25,41.07,48.93,No,,,
190,LT05_121045_19941118,LANDSAT/LT05/C02/T1_L2/LT05_121045_19941118,LT05_L2SP_121045_19941118_20200912_02_T1,LANDSAT_5,TM,18/11/1994,02:00:49.7610940Z,2,121,45,31,140.83,38.98,51.02,Yes,1995,959559,65
191,LT05_122044_19941125,LANDSAT/LT05/C02/T1_L2/LT05_122044_19941125,LT05_L2SP_122044_19941125_20200912_02_T1,LANDSAT_5,TM,25/11/1994,02:06:22.3030060Z,2,122,44,6,142.48,36.48,53.52,No,,,
192,LT05_122045_19941125,LANDSAT/LT05/C02/T1_L2/LT05_122045_19941125,LT05_L2SP_122045_19941125_20200913_02_T1,LANDSAT_5,TM,25/11/1994,02:06:46.4390440Z,2,122,45,36,141.58,37.49,52.51,No,,,
193,LT05_121044_19950105,LANDSAT/LT05/C02/T1_L2/LT05_121044_19950105,LT05_L2SP_121044_19950105_20200912_02_T1,LANDSAT_5,TM,5/1/1995,01:58:52.8820060Z,2,121,44,0,139.65,32.07,57.93,Yes,1995,1029242,95
194,LT05_121045_19950105,LANDSAT/LT05/C02/T1_L2/LT05_121045_19950105,LT05_L2SP_121045_19950105_20200912_02_T1,LANDSAT_5,TM,5/1/1995,01:59:16.8760130Z,2,121,45,8,138.85,33.02,56.98,No,,,
195,LT05_121044_19950206,LANDSAT/LT05/C02/T1_L2/LT05_121044_19950206,LT05_L2SP_121044_19950206_20200912_02_T1,LANDSAT_5,TM,6/2/1995,01:57:39.9560500Z,2,121,44,0,131.92,35.49,54.51,Yes,1995,998954,75
196,LT05_121045_19950206,LANDSAT/LT05/C02/T1_L2/LT05_121045_19950206,LT05_L2SP_121045_19950206_20200912_02_T1,LANDSAT_5,TM,6/2/1995,01:58:03.9520630Z,2,121,45,9,130.94,36.29,53.71,No,,,
197,LT05_121044_19950310,LANDSAT/LT05/C02/T1_L2/LT05_121044_19950310,LT05_L2SP_121044_19950310_20200912_02_T1,LANDSAT_5,TM,10/3/1995,01:56:23.2170810Z,2,121,44,11,121.24,43.51,46.49,Yes,1995,916460,60
198,LT05_121045_19950310,LANDSAT/LT05/C02/T1_L2/LT05_121045_19950310,LT05_L2SP_121045_19950310_20200912_02_T1,LANDSAT_5,TM,10/3/1995,01:56:47.2150810Z,2,121,45,42,119.85,44.06,45.94,No,,,
199,LT05_121044_19950326,LANDSAT/LT05/C02/T1_L2/LT05_121044_19950326,LT05_L2SP_121044_19950326_20200912_02_T1,LANDSAT_5,TM,26/3/1995,01:55:42.9360000Z,2,121,44,4,114.71,47.98,42.02,Yes,1995,1003260,80
200,LT05_121045_19950326,LANDSAT/LT05/C02/T1_L2/LT05_121045_19950326,LT05_L2SP_121045_19950326_20200912_02_T1,LANDSAT_5,TM,26/3/1995,01:56:06.9380000Z,2,121,45,58,113.04,48.37,41.63,No,,,
201,LT05_122045_19950723,LANDSAT/LT05/C02/T1_L2/LT05_122045_19950723,LT05_L2SP_122045_19950723_20200912_02_T1,LANDSAT_5,TM,23/7/1995,01:56:59.8010130Z,2,122,45,7,84.97,53.47,36.53,Yes,1995,314324,0
202,LT05_122045_19950824,LANDSAT/LT05/C02/T1_L2/LT05_122045_19950824,LT05_L2SP_122045_19950824_20200912_02_T1,LANDSAT_5,TM,24/8/1995,01:55:31.9400500Z,2,122,45,9,99.36,51.68,38.32,No,,,
203,LT05_122044_19950909,LANDSAT/LT05/C02/T1_L2/LT05_122044_19950909,LT05_L2SP_122044_19950909_20200912_02_T1,LANDSAT_5,TM,9/9/1995,01:54:22.1100940Z,2,122,44,6,110.20,49.98,40.02,Yes,1995,658747,14
204,LT05_122045_19950909,LANDSAT/LT05/C02/T1_L2/LT05_122045_19950909,LT05_L2SP_122045_19950909_20200912_02_T1,LANDSAT_5,TM,9/9/1995,01:54:46.1260060Z,2,122,45,8,108.38,50.25,39.75,No,,,
205,LT05_121044_19950918,LANDSAT/LT05/C02/T1_L2/LT05_121044_19950918,LT05_L2SP_121044_19950918_20200912_02_T1,LANDSAT_5,TM,18/9/1995,01:47:44.6990810Z,2,121,44,12,115.23,48.74,41.26,No,,,
206,LT05_121044_19951207,LANDSAT/LT05/C02/T1_L2/LT05_121044_19951207,LT05_L2SP_121044_19951207_20200912_02_T1,LANDSAT_5,TM,7/12/1995,01:46:22.7360000Z,2,121,44,0,139.94,32.48,57.52,Yes,1995,706153,10
207,LT05_121045_19951207,LANDSAT/LT05/C02/T1_L2/LT05_121045_19951207,LT05_L2SP_121045_19951207_20200912_02_T1,LANDSAT_5,TM,7/12/1995,01:46:46.6120000Z,2,121,45,20,139.13,33.43,56.57,No,,,
208,LT05_122044_19951230,LANDSAT/LT05/C02/T1_L2/LT05_122044_19951230,LT05_L2SP_122044_19951230_20200911_02_T1,LANDSAT_5,TM,30/12/1995,01:54:15.3090250Z,2,122,44,1,138.53,30.55,59.45,Yes,1995,1232033,95
209,LT05_122045_19951230,LANDSAT/LT05/C02/T1_L2/LT05_122045_19951230,LT05_L2SP_122045_19951230_20200911_02_T1,LANDSAT_5,TM,30/12/1995,01:54:39.4760380Z,2,122,45,1,137.74,31.48,58.52,No,,,
210,LT05_122045_19960131,LANDSAT/LT05/C02/T1_L2/LT05_122045_19960131,LT05_L2SP_122045_19960131_20200911_02_T1,LANDSAT_5,TM,31/1/1996,01:56:54.5610810Z,2,122,45,11,131.27,33.94,56.06,Yes,1995,494626,9
211,LT05_122044_19960303,LANDSAT/LT05/C02/T1_L2/LT05_122044_19960303,LT05_L2SP_122044_19960303_20200911_02_T1,LANDSAT_5,TM,3/3/1996,01:58:40.8870250Z,2,122,44,0,122.72,40.99,49.01,Yes,1995,1181045,73
212,LT05_122045_19960303,LANDSAT/LT05/C02/T1_L2/LT05_122045_19960303,LT05_L2SP_122045_19960303_20200911_02_T1,LANDSAT_5,TM,3/3/1996,01:59:04.9150630Z,2,122,45,0,121.44,41.57,48.43,No,,,
213,LT05_122044_19960522,LANDSAT/LT05/C02/T1_L2/LT05_122044_19960522,LT05_L2SP_122044_19960522_20200911_02_T1,LANDSAT_5,TM,22/5/1996,02:03:35.2350560Z,2,122,44,21,88.04,57.74,32.26,Yes,1995,674973,18
214,LT05_122045_19960522,LANDSAT/LT05/C02/T1_L2/LT05_122045_19960522,LT05_L2SP_122045_19960522_20200911_02_T1,LANDSAT_5,TM,22/5/1996,02:03:59.4140750Z,2,122,45,4,85.67,57.43,32.57,No,,,
215,LT05_122044_19960709,LANDSAT/LT05/C02/T1_L2/LT05_122044_19960709,LT05_L2SP_122044_19960709_20200911_02_T1,LANDSAT_5,TM,9/7/1996,02:06:10.4870750Z,2,122,44,14,84.09,56.75,33.25,Yes,1995,815944,23
