RowID,Taxa,Family,ChecklistName,CommonName,中文名稱,NativePlant,Fellowes2002,Corlett2000,Cap96,Cap170,Cap586,RarePreciousPlant,ChinaRedListVertebrates,ChinaRedDataPlant,IUCNRedList,ConservationConcern
4202,Plants,Rutaceae,Citrus aurantiifolia,Lime,來檬,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4203,Plants,Rutaceae,Citrus limonia,"Chinese Lemon, Canton Lemon",黎檬,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4204,Plants,Rutaceae,Citrus maxima,"Pummelo, Pomelo",柚,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4205,Plants,Rutaceae,Citrus medica,Citron,"香櫞, 枸櫞",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4206,Plants,Rutaceae,Citrus medica var. sarcodactylis,Finger Citron,佛手,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4207,Plants,Rutaceae,Citrus reticulata,"Mandarin, Tangerine",柑橘,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4208,Plants,Rutaceae,Citrus sinensis,"Sweet Orange, Orange","甜橙, 橙",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4209,Plants,Rutaceae,Citrus × paradisi,Grape Fruit,"葡萄柚, 西柚",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4210,Plants,Rutaceae,Clausena lansium,Wampi,黃皮,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4211,Plants,Rutaceae,Euodia ridleyi,,細裂三椏苦,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4212,Plants,Rutaceae,Fortunella hindsii,Mountain Kumquat,山橘,Native,NA,NA,N,N,N,N,NA,N,NA,N
4213,Plants,Rutaceae,Fortunella japonica,Round Kumquat,"金柑, 圓金橘",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4214,Plants,Rutaceae,Fortunella margarita,Oval Kumquat,金橘,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4215,Plants,Rutaceae,Glycosmis parviflora,Glycosmis,"小花山小橘, 山小橘",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4216,Plants,Rutaceae,Melicope pteleifolia,Thin Evodia,"蜜茱萸, 三椏苦",Native,NA,NA,N,N,N,N,NA,N,NA,N
4217,Plants,Rutaceae,Murraya koenigii,Curry-leaved Tree,調料九里香,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4218,Plants,Rutaceae,Murraya paniculata,Orange-jessamine,九里香,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4219,Plants,Rutaceae,Ruta graveolens,Common Rue,"芸香, 臭草",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4220,Plants,Rutaceae,Skimmia arborescens,Tree Skimmia,喬木茵芋,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4221,Plants,Rutaceae,Tetradium glabrifolium,Melia-leaved Evodia,楝葉吳茱萸,Native,NA,NA,N,N,N,N,NA,N,NA,N
4222,Plants,Rutaceae,Toddalia asiatica,Lopez Root,"飛龍掌血, 簕鈎",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4223,Plants,Rutaceae,Zanthoxylum ailanthoides,Ailanthus-like Prickly Ash,"椿葉花椒, 樗葉花椒",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4224,Plants,Rutaceae,Zanthoxylum avicennae,Prickly Ash,"簕欓花椒, 簕欓",Native,NA,NA,N,N,N,N,NA,N,NA,N
4225,Plants,Rutaceae,Zanthoxylum myriacanthum,Big-leaved Prickly Ash,大葉臭花椒,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4226,Plants,Rutaceae,Zanthoxylum nitidum,Shiny-leaved Prickly Ash,兩面針,Native,NA,NA,N,N,N,N,NA,N,NA,N
4227,Plants,Rutaceae,Zanthoxylum ovalifolium,Diverse-leaved Prickly Ash,異葉花椒,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4228,Plants,Rutaceae,Zanthoxylum piperitum,,胡椒木,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4229,Plants,Rutaceae,Zanthoxylum scandens,Climbing Prickly Ash,花椒簕,Native,NA,NA,N,N,N,N,NA,N,NA,N
4230,Plants,Sabiaceae,Meliosma fordii,Ford's Meliosma,"香皮樹, 福氏泡花樹",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4231,Plants,Sabiaceae,Meliosma rigida,Stiff-leaved Meliosma,"筆羅子, 筆實子",Native,NA,NA,N,N,N,N,NA,N,NA,N
4232,Plants,Sabiaceae,Meliosma squamulata,Chinese Meliosma,"樟葉泡花樹, 綠樟",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4233,Plants,Sabiaceae,Meliosma thorelii,,山檨葉泡花樹,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4234,Plants,Sabiaceae,Sabia limoniacea,Sabia,"檸檬清風藤, 清風藤",Native,NA,NA,N,N,N,N,NA,N,NA,N
4235,Plants,Sabiaceae,Sabia swinhoei,Swinhoe's Sabia,尖葉清風藤,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4236,Plants,Salicaceae,Salix babylonica,Weeping Willow,垂柳,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4237,Plants,Salicaceae,Salix × leucopithecia,,"銀柳, 棉花柳",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4238,Plants,Salviniaceae,Salvinia cucullata,,勺葉槐葉蘋,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4239,Plants,Salviniaceae,Salvinia natans,"Water Spangles, Salvinia",槐葉蘋,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4240,Plants,Santalaceae,Dendrotrophe varians,,寄生藤,Native,NA,NA,N,N,N,N,NA,N,NA,N
4241,Plants,Santalaceae,Thesium chinense,,百蕊草,Native,NA,NA,N,N,N,N,NA,N,NA,N
4242,Plants,Sapindaceae,Cardiospermum halicacabum,Balloon Vine,"倒地鈴, 包袱草",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4243,Plants,Sapindaceae,Dimocarpus longan,Longan,龍眼,Exotic,NA,restricted,N,N,N,N,NA,N,NA,N
4244,Plants,Sapindaceae,Dodonaea viscosa,Clammy Hop Seed,"車桑子, 坡柳",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4245,Plants,Sapindaceae,Harpullia cupanioides,,"假山蘿, 哈莆木",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4246,Plants,Sapindaceae,Koelreuteria bipinnata,Golden Rain Tree,複羽葉欒樹,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4247,Plants,Sapindaceae,Litchi chinensis,Lychee,荔枝,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4248,Plants,Sapindaceae,Sapindus saponaria,Soap Berry,"無患子, 木患子",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4249,Plants,Sapotaceae,Chrysophyllum cainito,,星蘋果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4250,Plants,Sapotaceae,Chrysophyllum lanceolatum var. stellatocarpon,Golden-leaved Tree,金葉樹,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4251,Plants,Sapotaceae,Lucuma nervosa,,蛋黃果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4252,Plants,Sapotaceae,Manilkara zapota,Sapodilla,人心果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4253,Plants,Sapotaceae,Mimusops elengi,"Spanish-cherry, Eleng's Mimusops","香欖, 牛油果",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4254,Plants,Sapotaceae,Sarcosperma laurinum,Fleshy Nut Tree,肉實樹,Native,NA,NA,N,N,N,N,NA,N,NA,N
4255,Plants,Sapotaceae,Sinosideroxylon wightianum,"Iron Olive, Wight's Sinosideroxylon","革葉鐵欖, 鐵欖",Native,NA,NA,N,N,N,N,NA,N,NA,N
4256,Plants,Sapotaceae,Synsepalum dulcificum,,神秘果,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4257,Plants,Sargentodoxaceae,Sargentodoxa cuneata,Sargent Gloryvine,"大血藤, 千年健",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4258,Plants,Saururaceae,Houttuynia cordata,Fishwort,"蕺菜, 魚腥草",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4259,Plants,Saururaceae,Saururus chinensis,Lizard's Tail,三白草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4260,Plants,Saxifragaceae,Saxifraga stolonifera,"Creeping Rockfoil, Strawberry-Geranium",虎耳草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4261,Plants,Schisandraceae,Kadsura coccinea,"Scarlet Kadsura, Kadsura","黑老虎, 冷飯團",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4262,Plants,Schisandraceae,Kadsura heteroclita,"Dragon Kadsura, Dragon Liane","異形南五味子, 過山龍藤",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4263,Plants,Scrophulariaceae,Adenosma glutinosum,Adenosma,毛麝香,Native,NA,NA,N,N,N,N,NA,N,NA,N
4264,Plants,Scrophulariaceae,Adenosma indianum,Headed-flower Adenosma,球花毛麝香,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4265,Plants,Scrophulariaceae,Antirrhinum majus,Snapdragon,金魚草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4266,Plants,Scrophulariaceae,Bacopa monnieri,Water Hyssop,假馬齒莧,Native,NA,NA,N,N,N,N,NA,N,NA,N
4267,Plants,Scrophulariaceae,Bacopa repens,Creeping Water Hyssop,田玄參,Native,NA,NA,N,N,N,N,NA,N,NA,N
4268,Plants,Scrophulariaceae,Buchnera cruciata,Blue Hearts,"黑草, 鬼羽箭",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4269,Plants,Scrophulariaceae,Centranthera cochinchinensis,Cochin-china Centranthera,胡麻草,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4270,Plants,Scrophulariaceae,Centranthera tranquebarica,Dwarf Centranthera,矮胡麻草,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4271,Plants,Scrophulariaceae,Dopatrium junceum,Rush-like Dopatrium,虻眼,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4272,Plants,Scrophulariaceae,Limnophila aromatica,Sparrow Herb,紫蘇草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4273,Plants,Scrophulariaceae,Limnophila chinensis,Chinese Marshweed,"中華石龍尾, 毛石龍尾",Native,NA,NA,N,N,N,N,NA,N,NA,N
4274,Plants,Scrophulariaceae,Limnophila heterophylla,Diverse-leaved Marshweed,異葉石龍尾,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4275,Plants,Scrophulariaceae,Limnophila rugosa,Big-leaved Marshweed,大葉石龍尾,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4276,Plants,Scrophulariaceae,Limnophila sessiliflora,Sessile Marshweed,石龍尾,Native,NA,NA,N,N,N,N,NA,N,NA,N
4277,Plants,Scrophulariaceae,Lindernia anagallis,Long-capsuled False Pimpernel,"長蒴母草, 長果母草",Native,NA,NA,N,N,N,N,NA,N,NA,N
4278,Plants,Scrophulariaceae,Lindernia antipoda,Creeping False Pimpernel,泥花草,Native,NA,NA,N,N,N,N,NA,N,NA,N
4279,Plants,Scrophulariaceae,Lindernia ciliata,Ciliate False Pimpernel,刺齒泥花草,Native,NA,NA,N,N,N,N,NA,N,NA,N
4280,Plants,Scrophulariaceae,Lindernia crustacea,Brittle False Pimpernel,母草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4281,Plants,Scrophulariaceae,Lindernia hyssopioides,Sharp-fruited False Pimpernel,尖果母草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4282,Plants,Scrophulariaceae,Lindernia micrantha,Narrow-leaved False Pimpernel,狹葉母草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4283,Plants,Scrophulariaceae,Lindernia oblonga,Oblong False Pimpernel,棱萼母草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4284,Plants,Scrophulariaceae,Lindernia procumbens,Procumbent False Pimpernel,陌上菜,Native,NA,NA,N,N,N,N,NA,N,NA,N
4285,Plants,Scrophulariaceae,Lindernia pusilla,Slender-stemmed False Pimpernel,細莖母草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4286,Plants,Scrophulariaceae,Lindernia rotundifolia,,圓葉母草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4287,Plants,Scrophulariaceae,Lindernia ruellioides,Dry False Pimpernel,旱田草,Native,NA,NA,N,N,N,N,NA,N,NA,N
4288,Plants,Scrophulariaceae,Mazus pumilus,Japanese Mazus,通泉草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4289,Plants,Scrophulariaceae,Mecardonia procumbens,,黃花過長沙舅,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4290,Plants,Scrophulariaceae,Microcarpaea minima,Small Microchloa,"小果草, 微果草",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4291,Plants,Scrophulariaceae,Paulownia fortunei,Foxglove Tree,"白花泡桐, 泡桐",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4292,Plants,Scrophulariaceae,Picria felterrae,Common Pocria,苦玄參,Native,NA,NA,N,N,N,N,NA,N,NA,N
4293,Plants,Scrophulariaceae,Russelia equisetiformis,Coral-plant,"爆仗竹, 吉祥草",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4294,Plants,Scrophulariaceae,Russelia sarmentosa,Antiqua Sage,毛爆仗花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4295,Plants,Scrophulariaceae,Scoparia dulcis,Sweet Broomwort,野甘草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4296,Plants,Scrophulariaceae,Siphonostegia chinensis,Chinese Siphonostegia,陰行草,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4297,Plants,Scrophulariaceae,Siphonostegia laeta,Glandular-haired Siphonostegia,腺毛陰行草,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4298,Plants,Scrophulariaceae,Sopubia matsumurae,Hairy-fruited Sopubia,"毛果短冠草, 短冠草",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4299,Plants,Scrophulariaceae,Striga asiatica,Asiatic Striga,獨腳金,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4300,Plants,Scrophulariaceae,Striga masuria,Large Asiatic Striga,大獨腳金,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4301,Plants,Scrophulariaceae,Torenia asiatica,Glabrous Torenia,"光葉蝴蝶草, 光葉翼萼",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4302,Plants,Scrophulariaceae,Torenia benthamiana,"Bentham's Torenia, Hong Kong Torenia",毛葉蝴蝶草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4303,Plants,Scrophulariaceae,Torenia biniflora,Two-flowered Torenia,二花蝴蝶草,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4304,Plants,Scrophulariaceae,Torenia concolor,Lesser Torenia,"單色蝴蝶草, 單色翼萼",Native,NA,NA,N,N,N,N,NA,N,NA,N
4305,Plants,Scrophulariaceae,Torenia flava,Yellow-flowered Torenia,"黃花蝴蝶草, 黃花翼萼",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4306,Plants,Scrophulariaceae,Torenia fordii,"Ford's Torenia, Purple Torenia","紫斑蝴蝶草, 紫斑翼萼",Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4307,Plants,Scrophulariaceae,Torenia fournieri,Blue Torenia,藍豬耳,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4308,Plants,Scrophulariaceae,Veronica javanica,,多枝婆婆納,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4309,Plants,Scrophulariaceae,Veronica persica,Iran Speedwell,阿拉伯婆婆納,Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
4310,Plants,Scrophulariaceae,Veronica undulata,Speedwell,水苦蕒,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4311,Plants,Selaginellaceae,Selaginella biformis,Dimorphic Spikemoss,二形卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4312,Plants,Selaginellaceae,Selaginella braunii,Treelet Spikemoss,毛枝卷柏,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4313,Plants,Selaginellaceae,Selaginella ciliaris,Ciliated Spikemoss,緣毛卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4314,Plants,Selaginellaceae,Selaginella delicatula,Delicate Spikemoss,薄葉卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4315,Plants,Selaginellaceae,Selaginella doederleinii,Spikemoss,深綠卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4316,Plants,Selaginellaceae,Selaginella involvens,Medicinal Spikemoss,"密葉卷柏, 兗州卷柏",Native,NA,NA,N,N,N,N,NA,N,NA,N
4317,Plants,Selaginellaceae,Selaginella kraussiana,Mat Spikemoss,地柏,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4318,Plants,Selaginellaceae,Selaginella labordei,Slender Spikemoss,細葉卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4319,Plants,Selaginellaceae,Selaginella limbata,,耳基卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4320,Plants,Selaginellaceae,Selaginella moellendorffii,Moellendorf's Spikemoss,江南卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4321,Plants,Selaginellaceae,Selaginella remotifolia,"Scatter-leaved Spikemoss, Semi-heart-shaped Spikemoss",疏葉卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4322,Plants,Selaginellaceae,Selaginella scabrifolia,,糙葉卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4323,Plants,Selaginellaceae,Selaginella tamariscina,Tamariskoid Spikemoss,"卷柏, 還魂草",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4324,Plants,Selaginellaceae,Selaginella trachyphylla,Rough-leaved Spikemoss,粗葉卷柏,Native,NA,NA,N,N,N,N,NA,N,NA,N
4325,Plants,Selaginellaceae,Selaginella uncinata,"Blue Selaginella, Rainbow Moss",翠雲草,Native,NA,NA,N,N,N,N,NA,N,NA,N
4326,Plants,Selaginellaceae,Selaginella xipholepis,Sword-leaved Spikemoss,劍葉卷柏,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4327,Plants,Simaroubaceae,Ailanthus fordii,"Ailanthus, Green Ailanthus","常綠臭椿, 福氏臭椿",Native,NA,rare,Y,N,N,Y,NA,N,NA,Y
4328,Plants,Simaroubaceae,Brucea javanica,"False Sumac, Java Brucea","鴉膽子, 苦參子",Native,NA,NA,N,N,N,N,NA,N,NA,N
4329,Plants,Simaroubaceae,Picrasma quassioides,Indian Quassia Wood,苦樹,Native,NA,NA,N,N,N,N,NA,N,NA,N
4330,Plants,Sinopteridaceae,Aleuritopteris pseudofarinosa,,粉背蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4331,Plants,Sinopteridaceae,Cheilosoria chusana,Chusan Lip-fern,毛軸碎米蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4332,Plants,Sinopteridaceae,Cheilosoria mysurensis,"Lace-fern, Mysure Lip-fern",碎米蕨,Native,NA,rare,N,N,N,N,NA,N,NA,Y
4333,Plants,Sinopteridaceae,Cheilosoria tenuifolia,"Narrow-leaved Lip-fern, Thin-leaved Lip-fern",薄葉碎米蕨,Native,NA,NA,N,N,N,N,NA,N,NA,N
4334,Plants,Sinopteridaceae,Doryopteris concolor,,烏軸蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4335,Plants,Sinopteridaceae,Notholaena hirsuta,"Hirsute Notholaena, Lip-fern",隱囊蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4336,Plants,Sinopteridaceae,Onychium japonicum,Japanese Claw Fern,日本金粉蕨,Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4337,Plants,Smilacaceae,Heterosmilax gaudichaudiana,Gaudichaud Heterosmilax,合絲肖菝葜,Native,NA,NA,N,N,N,N,NA,N,NA,N
4338,Plants,Smilacaceae,Heterosmilax japonica,,肖菝葜,Native,NA,NA,N,N,N,N,NA,N,NA,N
4339,Plants,Smilacaceae,Smilax china,Greenbrier,"菝葜, 金剛藤",Native,NA,NA,N,N,N,N,NA,N,NA,N
4340,Plants,Smilacaceae,Smilax cocculoides,Grey-leaved Greenbrier,銀葉菝葜,Native,NA,NA,N,N,N,N,NA,N,NA,N
4341,Plants,Smilacaceae,Smilax glabra,Glabrous Greenbrier,"土茯苓, 光葉菝葜",Native,NA,NA,N,N,N,N,NA,N,NA,N
4342,Plants,Smilacaceae,Smilax hypoglauca,Long-leaved Greenbrier,"粉背菝葜, 長葉菝葜",Native,NA,NA,N,N,N,N,NA,N,NA,N
4343,Plants,Smilacaceae,Smilax lanceifolia var. opaca,Opaque Greenbrier,暗色菝葜,Native,NA,NA,N,N,N,N,NA,N,NA,N
4344,Plants,Smilacaceae,Smilax ocreata,,抱莖菝葜,Native,NA,NA,N,N,N,N,NA,N,NA,N
4345,Plants,Smilacaceae,Smilax retroflexa,,蒼白菝葜,Native,NA,NA,N,N,N,N,NA,N,NA,N
4346,Plants,Solanaceae,Brunfelsia calycina,Brazil Raintree,大鴛鴦茉莉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4347,Plants,Solanaceae,Brunfelsia macrophylla,,大葉鴛鴦茉莉,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4348,Plants,Solanaceae,Capsicum annuum,"Long Pepper, Bell Pepper","辣椒, 牛角椒, 長辣椒",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4349,Plants,Solanaceae,Capsicum annuum var. conoides,"Cone Pepper, Cone-like Pepper",朝天椒,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4350,Plants,Solanaceae,Capsicum annuum var. fasciculatum,"Red Cluster Pepper, Fascicled Pepper",簇生椒,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4351,Plants,Solanaceae,Capsicum annuum var. grossum,Sweet Pepper,"菜椒, 燈籠椒",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4352,Plants,Solanaceae,Cestrum nocturnum,Night Jessamine,"夜香樹, 丁香花",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4353,Plants,Solanaceae,Datura metel,Hindu Datura,"洋金花, 白花曼陀羅",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4354,Plants,Solanaceae,Datura stramonium,Jimson Weed,曼陀羅,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4355,Plants,Solanaceae,Lycianthes biflora,"Twin-flowered Nightshade, Two-flowered Lycianthes","紅絲線, 十萼茄",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4356,Plants,Solanaceae,Lycium chinense,"Matrimony Vine, Chinese Wolfberry",枸杞,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4357,Plants,Solanaceae,Lycopersicon esculentum,Tomato,番茄,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4358,Plants,Solanaceae,Nicandra physalodes,Apple of Peru,假酸漿,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4359,Plants,Solanaceae,Nicotiana tabacum,"Tobacco, Common Tobacco",煙草,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4360,Plants,Solanaceae,Nicotiana × sanderae,Garden Nicotiana,煙草花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4361,Plants,Solanaceae,Nierembergia hippomanica var. violaceae,Cup Flower,杯花,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4362,Plants,Solanaceae,Petunia hybrida,Garden Petunia,碧冬茄,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4363,Plants,Solanaceae,Physalis alkekengi,Chinese Lantern-plant,酸漿,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4364,Plants,Solanaceae,Physalis angulata,Ground Cherry,"苦蘵, 燈籠果",Native,NA,restricted,N,N,N,N,NA,N,NA,Y
4365,Plants,Solanaceae,Solanum americanum,Shining-fruit Nightshade,少花龍葵,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4366,Plants,Solanaceae,Solanum capsicoides,"Poisonous Tomato, Soda-apple Nightshade","牛茄子, 癲茄",Exotic,NA,rare,N,N,N,N,NA,N,NA,N
4367,Plants,Solanaceae,Solanum erianthum,Wild Tobacco,"假煙葉樹, 土煙葉",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4368,Plants,Solanaceae,Solanum lasiocarpum,Hairy Nightshade,毛茄,Native,NA,NA,N,N,N,N,NA,N,NA,N
4369,Plants,Solanaceae,Solanum mammosum,Nipple Fruit,"乳茄, 五代同堂茄",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4370,Plants,Solanaceae,Solanum melongena,"Egg-plant, Brinjal","茄, 矮瓜",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4371,Plants,Solanaceae,Solanum nigrum,Black Nightshade,龍葵,Native,NA,NA,N,N,N,N,NA,N,NA,N
4372,Plants,Solanaceae,Solanum pseudocapsicum,Jerusalem Cherry,"珊瑚櫻, 玉珊瑚",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4373,Plants,Solanaceae,Solanum pseudocapsicum var. diflorum,Two-flowered Jerusalem Cherry,"瑪瑙珠, 珊瑚豆",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4374,Plants,Solanaceae,Solanum torvum,"Tetrongan, Wild Tomato",水茄,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4375,Plants,Solanaceae,Solanum tuberosum,Potato,"馬鈴薯, 洋芋",Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4376,Plants,Solanaceae,Solanum undatum,Wide Nightshade,野茄,Native,NA,NA,N,N,N,N,NA,N,NA,N
4377,Plants,Solanaceae,Solanum violaceum,"Indian Nightshade, Blue-flowered Nightshade",刺天茄,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4378,Plants,Solanaceae,Solanum wrightii,"Brazilian Potato-tree, Potato Tree",大花茄,Exotic,NA,very rare,N,N,N,N,NA,N,NA,N
4379,Plants,Sonneratiaceae,Sonneratia apetala,,無瓣海桑,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4380,Plants,Sonneratiaceae,Sonneratia caseolaris,,海桑,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4381,Plants,Staphyleaceae,Turpinia arguta,,銳尖山香圓,Native,NA,NA,N,N,N,N,NA,N,NA,N
4382,Plants,Staphyleaceae,Turpinia montana,,山香圓,Native,NA,NA,N,N,N,N,NA,N,NA,N
4383,Plants,Stemonaceae,Stemona tuberosa,Stemona,"大百部, 百部",Native,NA,rare,N,N,N,N,NA,N,NA,Y
4384,Plants,Stenochlaenaceae,Stenochlaena palustris,"Marshy Vine Fern, Palustral Vine Fern",光葉藤蕨,Native,NA,very rare,N,N,N,N,NA,N,NA,Y
4385,Plants,Sterculiaceae,Ambroma augustum,Common Abroma,昂天蓮,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4386,Plants,Sterculiaceae,Brachychiton acerifolius,Flame Bottletree,槭葉蘋婆,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4387,Plants,Sterculiaceae,Brachychiton discolor,Lacebark Bottletree,澳洲蘋婆,Exotic,NA,NA,N,N,N,N,NA,N,NA,N
4388,Plants,Sterculiaceae,Byttneria grandifolia,Spiny-fruited Vine,刺果藤,Native,NA,NA,N,N,N,N,NA,N,NA,N
