PointID,Period,RefClass,M1,M2,M3,M4,M5,M6,M7,M8,ReduceTo90,ReduceTo80,ReduceTo70,ReduceTo60,ReduceTo50,ReduceTo40,ReduceTo30,ReduceTo20,ReduceTo10,ReduceTo05,ReduceTo01
888,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
888,c2005,c4,c4,c3,c3,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
888,c2010,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c3,c3
888,c2015,c4,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
888,c2020,c4,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c3
889,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
889,c2020,c4,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c1975,c4,c5,c5,c5,c5,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
890,c1980,c4,c4,c5,c5,c4,c4,c5,c4,c5,c4,c4,c5,c4,c5,c4,c4,c4,c4,c4,c5
890,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
890,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
891,c2010,c4,c4,c3,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
891,c2015,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
891,c2020,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
892,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
892,c2015,c4,c3,c4,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c3,c3
892,c2020,c4,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c3,c3,c4
893,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
893,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
893,c1985,c4,c3,c4,c4,c4,c4,c4,c3,c5,c3,c3,c5,c3,c4,c3,c3,c3,c3,c4,c4
893,c1990,c4,c5,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c4,c4,c4,c4,c4,c4,c4
893,c1995,c4,c4,c4,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
893,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
893,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
893,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
893,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
893,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c5
894,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
894,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
894,c1985,c4,c3,c4,c4,c4,c3,c4,c3,c3,c4,c3,c4,c3,c4,c4,c4,c4,c4,c4,c4
894,c1990,c4,c4,c4,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
894,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
894,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
894,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
894,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
894,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
894,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
895,c1975,c4,c6,c5,c5,c5,c6,c5,c5,c6,c6,c6,c6,c6,c6,c6,c6,c6,c5,c5,c5
895,c1980,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c6,c5,c5,c5,c5,c5,c5,c5
895,c1985,c4,c4,c5,c5,c5,c4,c5,c5,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5
895,c1990,c4,c4,c5,c5,c5,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5
895,c1995,c4,c4,c5,c5,c4,c5,c5,c4,c4,c4,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5
895,c2000,c4,c4,c5,c5,c4,c4,c5,c4,c4,c4,c4,c5,c4,c5,c5,c5,c5,c4,c5,c5
895,c2005,c4,c4,c5,c5,c4,c4,c5,c4,c4,c4,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5
895,c2010,c4,c4,c5,c5,c5,c4,c5,c4,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5
895,c2015,c4,c4,c4,c5,c5,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c5,c5,c5
895,c2020,c4,c4,c4,c4,c5,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c5,c5
896,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
896,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
896,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
896,c1990,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
896,c1995,c3,c3,c4,c4,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4
896,c2000,c4,c3,c4,c4,c4,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4
896,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
896,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
896,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
896,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
897,c1975,c4,c5,c5,c4,c5,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
897,c1980,c4,c5,c5,c5,c5,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
897,c1985,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
897,c1990,c4,c5,c5,c5,c5,c5,c5,c5,c4,c4,c5,c5,c4,c5,c5,c5,c5,c4,c5,c5
897,c1995,c4,c4,c5,c5,c5,c5,c5,c5,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5
897,c2000,c4,c4,c5,c5,c5,c5,c5,c5,c5,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c4
897,c2005,c4,c4,c5,c5,c5,c5,c5,c4,c4,c4,c4,c4,c4,c5,c5,c5,c5,c5,c5,c4
897,c2010,c4,c5,c5,c5,c5,c5,c5,c4,c4,c4,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5
897,c2015,c4,c5,c5,c5,c4,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
897,c2020,c4,c5,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
898,c1975,c4,c3,c5,c5,c3,c3,c6,c3,c3,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
898,c1980,c4,c3,c5,c5,c3,c3,c4,c3,c3,c3,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
898,c1985,c4,c5,c5,c5,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
898,c1990,c4,c5,c4,c5,c4,c5,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
898,c1995,c4,c5,c4,c4,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
898,c2000,c4,c5,c4,c5,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c4,c5,c5
898,c2005,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
898,c2010,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
898,c2015,c4,c4,c4,c5,c5,c4,c4,c5,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
898,c2020,c4,c4,c5,c5,c5,c4,c5,c5,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4
899,c1975,c4,c5,c5,c6,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c1980,c4,c5,c5,c6,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c1985,c4,c5,c4,c4,c5,c5,c5,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c1990,c4,c5,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c1995,c4,c5,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c2000,c4,c5,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c2005,c4,c5,c4,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c2010,c4,c5,c4,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
899,c2015,c4,c5,c4,c4,c5,c4,c5,c4,c5,c5,c5,c4,c5,c4,c4,c5,c5,c5,c5,c5
899,c2020,c4,c5,c4,c4,c4,c4,c5,c4,c5,c5,c5,c4,c4,c4,c4,c4,c5,c5,c5,c5
900,c1975,c4,c5,c5,c4,c4,c4,c5,c4,c4,c5,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4
900,c1980,c4,c5,c5,c4,c4,c4,c5,c4,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
900,c1985,c4,c5,c4,c4,c4,c4,c4,c5,c4,c5,c5,c5,c4,c5,c5,c5,c5,c5,c4,c4
900,c1990,c4,c4,c4,c4,c4,c4,c4,c5,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
900,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
900,c2000,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
900,c2005,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c5
900,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
900,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
900,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c5,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
901,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
902,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
903,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c2005,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
904,c2010,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
904,c2015,c4,c4,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
904,c2020,c4,c4,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
905,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
905,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
905,c1985,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
905,c1990,c4,c4,c4,c4,c3,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
905,c1995,c4,c4,c4,c4,c3,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
905,c2000,c4,c4,c4,c4,c4,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
905,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
905,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
905,c2015,c4,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
905,c2020,c4,c4,c3,c3,c4,c4,c3,c3,c4,c4,c3,c3,c3,c3,c4,c4,c4,c4,c4,c4
906,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4,c4,c4
906,c1980,c4,c4,c3,c3,c3,c3,c3,c3,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
906,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
906,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
906,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
906,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
906,c2005,c4,c3,c4,c4,c4,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
906,c2010,c4,c3,c4,c4,c4,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c4,c4,c3
906,c2015,c4,c3,c4,c4,c4,c4,c4,c3,c3,c3,c3,c3,c3,c4,c3,c4,c4,c4,c4,c4
906,c2020,c4,c3,c4,c4,c4,c4,c4,c3,c3,c3,c3,c4,c3,c4,c4,c4,c4,c4,c4,c4
907,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c2005,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c2010,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c2015,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
907,c2020,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
908,c1975,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c3,c3,c3,c3,c3
908,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
908,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
908,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
908,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
908,c2000,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
908,c2005,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
908,c2010,c4,c4,c3,c3,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c3
908,c2015,c4,c3,c3,c3,c4,c4,c3,c4,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
908,c2020,c4,c3,c3,c3,c4,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
909,c1975,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c1980,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c1985,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c1990,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
909,c1995,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
